id,price,volume,timestamp
11802,61466391,,1.4275E+12
11802,61426096,,1.42759E+12
11802,61426096,,1.42767E+12
11802,62514512,,1.42776E+12
11802,62514512,,1.42785E+12
11802,64140588,,1.42793E+12
11802,64140588,,1.42802E+12
11802,65214119,,1.42811E+12
11802,65214119,,1.42819E+12
11802,66878025,,1.42828E+12
11802,66878025,,1.42836E+12
11802,69147153,,1.42845E+12
11802,69147153,,1.42854E+12
11802,69147153,,1.42862E+12
11802,66655128,,1.42871E+12
11802,66655128,,1.4288E+12
11802,64682292,,1.42888E+12
11802,64682292,,1.42897E+12
11802,64008687,,1.42906E+12
11802,64008687,,1.42914E+12
11802,65043138,,1.42923E+12
11802,65043138,,1.42932E+12
11802,65337440,,1.4294E+12
11802,65337440,,1.42949E+12
11802,65242504,,1.42957E+12
11802,65242504,,1.42966E+12
11802,64807128,,1.42975E+12
11802,63069731,,1.42983E+12
11802,63069731,,1.42992E+12
11802,62631617,,1.43001E+12
11802,62631617,,1.43009E+12
11802,61546782,,1.43018E+12
11802,61546782,,1.43027E+12
11802,62797342,,1.43035E+12
11802,62797342,,1.43044E+12
11802,63408778,,1.43052E+12
11802,63408778,,1.43061E+12
11802,63159174,,1.4307E+12
11802,63159174,,1.43078E+12
11802,62042415,,1.43087E+12
11802,62042415,,1.43096E+12
11802,59850695,,1.43104E+12
11802,59850695,,1.43113E+12
11802,60589880,,1.43122E+12
11802,60589880,,1.4313E+12
11802,60213240,,1.43139E+12
11802,60213240,,1.43148E+12
11802,59357924,,1.43156E+12
11802,59357924,,1.43165E+12
11802,58704782,,1.43173E+12
11802,58704782,,1.43182E+12
11802,57024461,,1.43191E+12
11802,57024461,,1.43199E+12
11802,54864928,,1.43208E+12
11802,54864928,,1.43217E+12
11802,54864928,,1.43225E+12
11802,55233465,,1.43234E+12
11802,55233465,,1.43243E+12
11802,56478734,,1.43251E+12
11802,56478734,,1.4326E+12
11802,56049577,,1.43268E+12
11802,56049577,,1.43277E+12
11802,56181642,,1.43286E+12
11802,56073185,,1.43294E+12
11802,55703341,,1.43303E+12
11802,55703341,,1.43312E+12
11802,55756303,,1.4332E+12
11802,55756303,,1.43329E+12
11802,55227131,,1.43338E+12
11802,54666695,,1.43346E+12
11802,54355939,,1.43355E+12
11802,54677987,,1.43364E+12
11802,54833834,,1.43372E+12
11802,54755861,,1.43381E+12
11802,54616958,,1.43389E+12
11802,53799189,,1.43398E+12
11802,53799189,,1.43407E+12
11802,52995006,,1.43415E+12
11802,52670475,,1.43424E+12
11802,52409596,,1.43433E+12
11802,52486517,,1.43441E+12
11802,52747121,,1.4345E+12
11802,53250082,,1.43459E+12
11802,53306829,,1.43467E+12
11802,53202151,,1.43476E+12
11802,53267679,,1.43484E+12
11802,53267679,,1.43493E+12
11802,53071792,,1.43502E+12
11802,53167581,,1.4351E+12
11802,52652901,,1.43519E+12
11802,52652901,,1.43528E+12
11802,51178232,,1.43536E+12
11802,51178232,,1.43545E+12
11802,51560725,,1.43554E+12
11802,51382367,,1.43562E+12
11802,51944123,,1.43571E+12
11802,52869368,,1.4358E+12
11802,52869368,,1.43588E+12
11802,54660533,,1.43597E+12
11802,54355958,,1.43605E+12
11802,54592024,,1.43614E+12
11802,54702989,,1.43623E+12
11802,54828370,,1.43631E+12
11802,55046252,,1.4364E+12
11802,55046252,,1.43649E+12
11802,55177170,,1.43657E+12
11802,55151355,,1.43666E+12
11802,54974042,,1.43675E+12
11802,54567072,,1.43683E+12
11802,53871514,,1.43692E+12
11802,53664803,,1.437E+12
11802,53412178,,1.43709E+12
11802,53650312,,1.43718E+12
11802,53666860,,1.43726E+12
11802,53486083,,1.43735E+12
11802,53414348,,1.43744E+12
11802,53583842,,1.43752E+12
11802,53899461,,1.43761E+12
11802,53899461,,1.4377E+12
11802,54567945,,1.43778E+12
11802,54927939,,1.43787E+12
11802,54969019,,1.43796E+12
11802,55150404,,1.43804E+12
11802,55410164,,1.43813E+12
11802,55464345,,1.43821E+12
11802,55534216,,1.4383E+12
11802,55613193,,1.43839E+12
11802,55966573,,1.43847E+12
11802,56361080,,1.43856E+12
11802,56842620,,1.43865E+12
11802,57133599,,1.43873E+12
11802,57102706,,1.43882E+12
11802,55934042,,1.43891E+12
11802,54608948,,1.43899E+12
11802,54654039,,1.43908E+12
11802,54886394,,1.43916E+12
11802,54811589,,1.43925E+12
11802,54919717,,1.43934E+12
11802,54919717,,1.43942E+12
11802,54939006,,1.43951E+12
11802,55200714,,1.4396E+12
11802,55364952,,1.43968E+12
11802,55557422,,1.43977E+12
11802,55692868,,1.43986E+12
11802,55525480,,1.43994E+12
11802,55482223,,1.44003E+12
11802,55211016,,1.44012E+12
11802,55075396,,1.4402E+12
11802,55481031,,1.44029E+12
11802,55650194,,1.44037E+12
11802,55639088,,1.44046E+12
11802,55639088,,1.44055E+12
11802,55431100,,1.44063E+12
11802,53854486,,1.44072E+12
11802,53581396,,1.44081E+12
11802,53322696,,1.44089E+12
11802,53185558,,1.44098E+12
11802,53010913,,1.44107E+12
11802,52688324,,1.44115E+12
11802,52591729,,1.44124E+12
11802,52624157,,1.44132E+12
11802,53053967,,1.44141E+12
11802,53605126,,1.4415E+12
11802,53903300,,1.44158E+12
11802,54295024,,1.44167E+12
11802,54244647,,1.44176E+12
11802,53912457,,1.44184E+12
11802,53616781,,1.44193E+12
11802,53735103,,1.44202E+12
11802,54017273,,1.4421E+12
11802,54241026,,1.44219E+12
11802,54337311,,1.44228E+12
11802,54148801,,1.44236E+12
11802,53900115,,1.44245E+12
11802,53513092,,1.44253E+12
11802,53663587,,1.44262E+12
11802,53692605,,1.44271E+12
11802,53588719,,1.44279E+12
11802,53688638,,1.44288E+12
11802,53689378,,1.44297E+12
11802,53403558,,1.44305E+12
11802,52307252,,1.44314E+12
11802,50326042,,1.44323E+12
11802,51095174,,1.4434E+12
11802,52200021,,1.44348E+12
11802,52325638,,1.44357E+12
11802,51422807,,1.44366E+12
11802,49185729,,1.44409E+12
11802,48817542,,1.44418E+12
11802,47544267,,1.44426E+12
11802,46703401,,1.44435E+12
11802,47701872,,1.44444E+12
11802,47701872,,1.44452E+12
11802,48875795,,1.44461E+12
11802,48440822,,1.44469E+12
11802,48251574,,1.44478E+12
11802,48136649,,1.44487E+12
11802,48093518,,1.44495E+12
11802,47890565,,1.44504E+12
11802,47890565,,1.44513E+12
11802,47833148,,1.44521E+12
11802,47685252,,1.4453E+12
11802,47530598,,1.44539E+12
11802,47069454,,1.44556E+12
11802,46866459,,1.44564E+12
11802,47206312,,1.44573E+12
11802,47538172,,1.44582E+12
11802,47703650,,1.4459E+12
11802,47824060,,1.44599E+12
11802,48144320,,1.44608E+12
11802,47906550,,1.44616E+12
11802,47995678,,1.44625E+12
11802,48095282,,1.44634E+12
11802,48095282,,1.44642E+12
11802,48095027,,1.44651E+12
11802,48179465,,1.4466E+12
11802,48181216,,1.44668E+12
11802,47647067,,1.44677E+12
11802,47405696,,1.44685E+12
11802,47332017,,1.44694E+12
11802,47332017,,1.44703E+12
11802,47260296,,1.44711E+12
11802,47194753,,1.4472E+12
11802,46802348,,1.44729E+12
11802,46762783,,1.44737E+12
11802,47042207,,1.44746E+12
11802,48177484,,1.44755E+12
11802,49096780,,1.44763E+12
11802,49369489,,1.44772E+12
11802,49854511,,1.4478E+12
11802,49891782,,1.44789E+12
11802,50121552,,1.44798E+12
11802,50354895,,1.44806E+12
11802,50354895,,1.44815E+12
11802,50456865,,1.44824E+12
11802,50456865,,1.44832E+12
11802,50359187,,1.44841E+12
11802,50268120,,1.4485E+12
11802,50268120,,1.44858E+12
11802,50349314,,1.44867E+12
11802,50498245,,1.44876E+12
11802,50515753,,1.44884E+12
11802,50407234,,1.44893E+12
11802,50352110,,1.44901E+12
11802,50244265,,1.4491E+12
11802,50245569,,1.44919E+12
11802,50248299,,1.44927E+12
11802,50171360,,1.44936E+12
11802,50190304,,1.44945E+12
11802,50130893,,1.44953E+12
11802,50414404,,1.44962E+12
11802,50631893,,1.44971E+12
11802,50657545,,1.44979E+12
11802,51041560,,1.44988E+12
11802,51417820,,1.44996E+12
11802,52128895,,1.45005E+12
11802,52128895,,1.45014E+12
11802,52171162,,1.45022E+12
11802,51420688,,1.45031E+12
11802,51154242,,1.4504E+12
11802,50977875,,1.45048E+12
11802,50889423,,1.45057E+12
11802,50776419,,1.45066E+12
11802,50815815,,1.45074E+12
11802,51261230,,1.45083E+12
11802,51730881,,1.45092E+12
11802,52152371,,1.451E+12
11802,52625041,,1.45109E+12
11802,53305771,,1.45117E+12
11802,53537548,,1.45126E+12
11802,53661679,,1.45135E+12
11802,53501472,,1.45143E+12
