id,price,volume,timestamp
1042,142814,,1.4275E+12
1042,135673,,1.42759E+12
1042,128889,,1.42767E+12
1042,122444,,1.42776E+12
1042,119322,,1.42785E+12
1042,119322,,1.42793E+12
1042,113858,,1.42802E+12
1042,108165,,1.42811E+12
1042,102756,,1.42819E+12
1042,102756,,1.42828E+12
1042,97621,,1.42836E+12
1042,92748,,1.42845E+12
1042,92748,,1.42854E+12
1042,88111,,1.42862E+12
1042,84106,,1.42871E+12
1042,80557,,1.4288E+12
1042,80557,,1.42888E+12
1042,77395,,1.42897E+12
1042,77395,,1.42906E+12
1042,74018,,1.42914E+12
1042,74018,,1.42923E+12
1042,71287,,1.42932E+12
1042,68918,,1.4294E+12
1042,67746,,1.42949E+12
1042,67746,,1.42957E+12
1042,70276,,1.42966E+12
1042,70276,,1.42975E+12
1042,70324,,1.42983E+12
1042,70324,,1.42992E+12
1042,67802,,1.43001E+12
1042,67802,,1.43009E+12
1042,65215,,1.43018E+12
1042,62507,,1.43027E+12
1042,62507,,1.43035E+12
1042,59558,,1.43044E+12
1042,57215,,1.43052E+12
1042,56247,,1.43061E+12
1042,56247,,1.4307E+12
1042,54845,,1.43078E+12
1042,54845,,1.43087E+12
1042,54972,,1.43096E+12
1042,54972,,1.43104E+12
1042,53920,,1.43113E+12
1042,53920,,1.43122E+12
1042,53191,,1.4313E+12
1042,53191,,1.43139E+12
1042,52609,,1.43148E+12
1042,52609,,1.43156E+12
1042,53321,,1.43165E+12
1042,53321,,1.43173E+12
1042,54904,,1.43182E+12
1042,56322,,1.43191E+12
1042,56322,,1.43199E+12
1042,57025,,1.43208E+12
1042,57025,,1.43217E+12
1042,57025,,1.43225E+12
1042,58521,,1.43234E+12
1042,58521,,1.43243E+12
1042,60651,,1.43251E+12
1042,63240,,1.4326E+12
1042,63240,,1.43268E+12
1042,66049,,1.43277E+12
1042,66049,,1.43286E+12
1042,67616,,1.43294E+12
1042,69719,,1.43303E+12
1042,69719,,1.43312E+12
1042,73010,,1.4332E+12
1042,73010,,1.43329E+12
1042,74992,,1.43338E+12
1042,74992,,1.43346E+12
1042,76810,,1.43355E+12
1042,77015,,1.43364E+12
1042,79517,,1.43372E+12
1042,79517,,1.43381E+12
1042,83217,,1.43389E+12
1042,87134,,1.43398E+12
1042,90924,,1.43407E+12
1042,94863,,1.43415E+12
1042,99607,,1.43424E+12
1042,104104,,1.43433E+12
1042,109060,,1.43441E+12
1042,114513,,1.4345E+12
1042,119891,,1.43459E+12
1042,125878,,1.43467E+12
1042,131631,,1.43476E+12
1042,137698,,1.43484E+12
1042,143774,,1.43493E+12
1042,150934,,1.43502E+12
1042,157795,,1.4351E+12
1042,162656,,1.43519E+12
1042,162656,,1.43528E+12
1042,158541,,1.43536E+12
1042,158541,,1.43545E+12
1042,157325,,1.43554E+12
1042,157325,,1.43562E+12
1042,159981,,1.43571E+12
1042,154322,,1.4358E+12
1042,154322,,1.43588E+12
1042,146749,,1.43597E+12
1042,140342,,1.43605E+12
1042,140342,,1.43614E+12
1042,135576,,1.43623E+12
1042,130727,,1.43631E+12
1042,125109,,1.4364E+12
1042,125109,,1.43649E+12
1042,119467,,1.43657E+12
1042,119467,,1.43666E+12
1042,116951,,1.43675E+12
1042,115652,,1.43683E+12
1042,115652,,1.43692E+12
1042,110688,,1.437E+12
1042,110688,,1.43709E+12
1042,106422,,1.43718E+12
1042,106422,,1.43726E+12
1042,105844,,1.43735E+12
1042,109637,,1.43744E+12
1042,109637,,1.43752E+12
1042,114589,,1.43761E+12
1042,114589,,1.4377E+12
1042,120302,,1.43778E+12
1042,120302,,1.43787E+12
1042,126312,,1.43796E+12
1042,132210,,1.43804E+12
1042,137759,,1.43813E+12
1042,139980,,1.43821E+12
1042,139980,,1.4383E+12
1042,133030,,1.43839E+12
1042,133229,,1.43847E+12
1042,132888,,1.43856E+12
1042,132888,,1.43865E+12
1042,130900,,1.43873E+12
1042,137291,,1.43882E+12
1042,137291,,1.43891E+12
1042,142947,,1.43899E+12
1042,149536,,1.43908E+12
1042,156223,,1.43916E+12
1042,163354,,1.43925E+12
1042,171520,,1.43934E+12
1042,179142,,1.43942E+12
1042,187397,,1.43951E+12
